FID,objectid,cod_origem,nome_orige,nivel_orig,classe_ori,multipolar,cod_destin,nome_desti,nivel_dest,classe_des,cod_1a,nome_1a,cod_1b,mome_1b,cod_1c,nome_1c,cod_2a,nome_2a,cod_2b,nome_2b,cod_2c,nome_2c,cod_3a,nome_3a,cod_3b,nome_3b,cod_4a,nome_4a,cod_4b,nome_4b,cod_s1,nome_s1,nivel_s1,cod_s2,nome_s2,nivel_s2,cod_s3,nome_s3,nivel_s3,cod_s4,nome_s4,nivel_s4,cod_s5,nome_s5,nivel_s5,cod_s6,nome_s6,nivel_s6,the_geom
RedeUrbanaSintese_Regic2007.2672,2672,220140,Barro Duro,5,Centro Local,não,221100,ACP de Teresina,2a,Capital Regional A,,,0,,230440,ACP de Fortaleza,221100,ACP de Teresina,0,,0,,0,,0,,0,,0,,230440,ACP de Fortaleza,1c,221100,ACP de Teresina,2a,0,,,0,,,,,,,,,"MULTILINESTRING ((-42.51338512070077 -5.818390661562052, -42.802387029351166 -5.089385063318386))"
RedeUrbanaSintese_Regic2007.2673,2673,220150,Batalha,5,Centro Local,não,221100,ACP de Teresina,2a,Capital Regional A,,,0,,230440,ACP de Fortaleza,221100,ACP de Teresina,0,,0,,0,,0,,0,,0,,230440,ACP de Fortaleza,1c,221100,ACP de Teresina,2a,0,,,0,,,,,,,,,"MULTILINESTRING ((-42.0783805060828 -4.024377402426101, -42.802387029351166 -5.089385063318386))"
RedeUrbanaSintese_Regic2007.2674,2674,220160,Beneditinos,5,Centro Local,não,221100,ACP de Teresina,2a,Capital Regional A,,,0,,230440,ACP de Fortaleza,221100,ACP de Teresina,0,,0,,0,,0,,0,,0,,230440,ACP de Fortaleza,1c,221100,ACP de Teresina,2a,0,,,0,,,,,,,,,"MULTILINESTRING ((-42.360383620293916 -5.455388065828299, -42.802387029351166 -5.089385063318386))"
RedeUrbanaSintese_Regic2007.2675,2675,220190,Bom Jesus,4a,Centro de Zona A,não,221100,ACP de Teresina,2a,Capital Regional A,,,0,,230440,ACP de Fortaleza,221100,ACP de Teresina,0,,0,,0,,0,,0,,0,,230440,ACP de Fortaleza,1c,221100,ACP de Teresina,2a,0,,,0,,,,,,,,,"MULTILINESTRING ((-44.35940308756605 -9.074412098185443, -42.802387029351166 -5.089385063318386))"
RedeUrbanaSintese_Regic2007.2676,2676,220205,Cabeceiras do Piauí,5,Centro Local,não,221100,ACP de Teresina,2a,Capital Regional A,,,0,,230440,ACP de Fortaleza,221100,ACP de Teresina,0,,0,,0,,0,,0,,0,,230440,ACP de Fortaleza,1c,221100,ACP de Teresina,2a,0,,,0,,,,,,,,,"MULTILINESTRING ((-42.309382634751806 -4.476380732457273, -42.802387029351166 -5.089385063318386))"
RedeUrbanaSintese_Regic2007.2677,2677,220220,Campo Maior,3b,Centro Subregional,não,221100,ACP de Teresina,2a,Capital Regional A,,,0,,230440,ACP de Fortaleza,221100,ACP de Teresina,0,,0,,0,,0,,0,,0,,230440,ACP de Fortaleza,1c,221100,ACP de Teresina,2a,0,,,0,,,,,,,,,"MULTILINESTRING ((-42.16938166934918 -4.828383473442668, -42.802387029351166 -5.089385063318386))"
RedeUrbanaSintese_Regic2007.2678,2678,220230,Canto do Buriti,4b,Centro de Zona B,não,221100,ACP de Teresina,2a,Capital Regional A,,,0,,230440,ACP de Fortaleza,221100,ACP de Teresina,0,,0,,0,,0,,0,,0,,230440,ACP de Fortaleza,1c,221100,ACP de Teresina,2a,0,,,0,,,,,,,,,"MULTILINESTRING ((-42.944390551446396 -8.110406884507633, -42.802387029351166 -5.089385063318386))"
RedeUrbanaSintese_Regic2007.2679,2679,251210,Pombal,4a,Centro de Zona A,não,251080,Patos,3a,Centro Subregional A,,,0,,261160,ACP de Recife,250750,ACP de João Pessoa,250400,ACP de Campina Grande,0,,251080,Patos,0,,0,,0,,261160,ACP de Recife,1c,250750,ACP de João Pessoa,2a,250400,ACP de Campina Grande,2b,251080,Patos,3a,,,,,,,"MULTILINESTRING ((-37.802345687938306 -6.770401195479712, -37.280341273712146 -7.0244035559187585))"
RedeUrbanaSintese_Regic2007.2680,2680,220273,Coivaras,5,Centro Local,não,221100,ACP de Teresina,2a,Capital Regional A,,,0,,230440,ACP de Fortaleza,221100,ACP de Teresina,0,,0,,0,,0,,0,,0,,230440,ACP de Fortaleza,1c,221100,ACP de Teresina,2a,0,,,0,,,,,,,,,"MULTILINESTRING ((-42.207382136165926 -5.094385456767549, -42.802387029351166 -5.089385063318386))"
RedeUrbanaSintese_Regic2007.2681,2681,220290,Corrente,4a,Centro de Zona A,não,221100,ACP de Teresina,2a,Capital Regional A,,,0,,230440,ACP de Fortaleza,221100,ACP de Teresina,0,,0,,0,,0,,0,,0,,230440,ACP de Fortaleza,1c,221100,ACP de Teresina,2a,0,,,0,,,,,,,,,"MULTILINESTRING ((-45.16241120718669 -10.443420226700901, -42.802387029351166 -5.089385063318386))"
RedeUrbanaSintese_Regic2007.2682,2682,220325,Curralinhos,5,Centro Local,não,221100,ACP de Teresina,2a,Capital Regional A,,,0,,230440,ACP de Fortaleza,221100,ACP de Teresina,0,,0,,0,,0,,0,,0,,230440,ACP de Fortaleza,1c,221100,ACP de Teresina,2a,0,,,0,,,,,,,,,"MULTILINESTRING ((-42.778387142242494 -5.583388746228594, -42.802387029351166 -5.089385063318386))"
RedeUrbanaSintese_Regic2007.2683,2683,220350,Elesbão Veloso,5,Centro Local,não,221100,ACP de Teresina,2a,Capital Regional A,,,0,,230440,ACP de Fortaleza,221100,ACP de Teresina,0,,0,,0,,0,,0,,0,,230440,ACP de Fortaleza,1c,221100,ACP de Teresina,2a,0,,,0,,,,,,,,,"MULTILINESTRING ((-42.140382308226904 -6.202393764154719, -42.802387029351166 -5.089385063318386))"
RedeUrbanaSintese_Regic2007.2684,2684,220370,Esperantina,4a,Centro de Zona A,não,221100,ACP de Teresina,2a,Capital Regional A,,,0,,230440,ACP de Fortaleza,221100,ACP de Teresina,0,,0,,0,,0,,0,,0,,230440,ACP de Fortaleza,1c,221100,ACP de Teresina,2a,0,,,0,,,,,,,,,"MULTILINESTRING ((-42.234381738218225 -3.902376395442687, -42.802387029351166 -5.089385063318386))"
RedeUrbanaSintese_Regic2007.2685,2685,220390,Floriano,3a,Centro Subregional,não,221100,ACP de Teresina,2a,Capital Regional A,,,0,,230440,ACP de Fortaleza,221100,ACP de Teresina,0,,0,,0,,0,,0,,0,,230440,ACP de Fortaleza,1c,221100,ACP de Teresina,2a,0,,,0,,,,,,,,,"MULTILINESTRING ((-43.023390013336986 -6.76739722110237, -42.802387029351166 -5.089385063318386))"
RedeUrbanaSintese_Regic2007.2686,2686,220400,Francinópolis,5,Centro Local,não,221100,ACP de Teresina,2a,Capital Regional A,,,0,,230440,ACP de Fortaleza,221100,ACP de Teresina,0,,0,,0,,0,,0,,0,,230440,ACP de Fortaleza,1c,221100,ACP de Teresina,2a,0,,,0,,,,,,,,,"MULTILINESTRING ((-42.26238346001245 -6.3963951053663575, -42.802387029351166 -5.089385063318386))"
RedeUrbanaSintese_Regic2007.2687,2687,220460,Hugo Napoleão,5,Centro Local,não,221100,ACP de Teresina,2a,Capital Regional A,,,0,,230440,ACP de Fortaleza,221100,ACP de Teresina,0,,0,,0,,0,,0,,0,,230440,ACP de Fortaleza,1c,221100,ACP de Teresina,2a,0,,,0,,,,,,,,,"MULTILINESTRING ((-42.55638559321705 -5.989391895192168, -42.802387029351166 -5.089385063318386))"
RedeUrbanaSintese_Regic2007.2688,2688,220470,Inhuma,5,Centro Local,não,221100,ACP de Teresina,2a,Capital Regional A,,,0,,230440,ACP de Fortaleza,221100,ACP de Teresina,0,,0,,0,,0,,0,,0,,230440,ACP de Fortaleza,1c,221100,ACP de Teresina,2a,0,,,0,,,,,,,,,"MULTILINESTRING ((-41.70837906280374 -6.66839752950459, -42.802387029351166 -5.089385063318386))"
RedeUrbanaSintese_Regic2007.2689,2689,220480,Ipiranga do Piauí,5,Centro Local,não,221100,ACP de Teresina,2a,Capital Regional A,,,0,,230440,ACP de Fortaleza,221100,ACP de Teresina,0,,0,,0,,0,,0,,0,,230440,ACP de Fortaleza,1c,221100,ACP de Teresina,2a,0,,,0,,,,,,,,,"MULTILINESTRING ((-41.741379462623186 -6.828398684689487, -42.802387029351166 -5.089385063318386))"
RedeUrbanaSintese_Regic2007.2690,2690,251260,Quixabá,5,Centro Local,não,251080,Patos,3a,Centro Subregional A,,,0,,261160,ACP de Recife,250750,ACP de João Pessoa,250400,ACP de Campina Grande,0,,251080,Patos,0,,0,,0,,261160,ACP de Recife,1c,250750,ACP de João Pessoa,2a,250400,ACP de Campina Grande,2b,251080,Patos,3a,,,,,,,"MULTILINESTRING ((-37.149340120770816 -7.031403706087847, -37.280341273712146 -7.0244035559187585))"
RedeUrbanaSintese_Regic2007.2691,2691,220525,Jardim do Mulato,5,Centro Local,não,221100,ACP de Teresina,2a,Capital Regional A,,,0,,230440,ACP de Fortaleza,221100,ACP de Teresina,0,,0,,0,,0,,0,,0,,230440,ACP de Fortaleza,1c,221100,ACP de Teresina,2a,0,,,0,,,,,,,,,"MULTILINESTRING ((-42.630386279606626 -6.099392651729822, -42.802387029351166 -5.089385063318386))"
RedeUrbanaSintese_Regic2007.2692,2692,220550,José de Freitas,5,Centro Local,não,221100,ACP de Teresina,2a,Capital Regional A,,,0,,230440,ACP de Fortaleza,221100,ACP de Teresina,0,,0,,0,,0,,0,,0,,230440,ACP de Fortaleza,1c,221100,ACP de Teresina,2a,0,,,0,,,,,,,,,"MULTILINESTRING ((-42.576384982767095 -4.756382702033994, -42.802387029351166 -5.089385063318386))"
RedeUrbanaSintese_Regic2007.2693,2693,220554,Lagoinha do Piauí,5,Centro Local,não,221100,ACP de Teresina,2a,Capital Regional A,,,0,,230440,ACP de Fortaleza,221100,ACP de Teresina,0,,0,,0,,0,,0,,0,,230440,ACP de Fortaleza,1c,221100,ACP de Teresina,2a,0,,,0,,,,,,,,,"MULTILINESTRING ((-42.623386035337134 -5.831390682711814, -42.802387029351166 -5.089385063318386))"
RedeUrbanaSintese_Regic2007.2694,2694,220558,Lagoa do Piauí,5,Centro Local,não,221100,ACP de Teresina,2a,Capital Regional A,,,0,,230440,ACP de Fortaleza,221100,ACP de Teresina,0,,0,,0,,0,,0,,0,,230440,ACP de Fortaleza,1c,221100,ACP de Teresina,2a,0,,,0,,,,,,,,,"MULTILINESTRING ((-42.64338592502712 -5.415387588131022, -42.802387029351166 -5.089385063318386))"
RedeUrbanaSintese_Regic2007.2695,2695,220580,Luzilândia,4b,Centro de Zona B,não,221100,ACP de Teresina,2a,Capital Regional A,,,0,,230440,ACP de Fortaleza,221100,ACP de Teresina,0,,0,,0,,0,,0,,0,,230440,ACP de Fortaleza,1c,221100,ACP de Teresina,2a,0,,,0,,,,,,,,,"MULTILINESTRING ((-42.3703826690947 -3.458372928630804, -42.802387029351166 -5.089385063318386))"
RedeUrbanaSintese_Regic2007.2696,2696,220620,Miguel Alves,5,Centro Local,não,221100,ACP de Teresina,2a,Capital Regional A,,,0,,230440,ACP de Fortaleza,221100,ACP de Teresina,0,,0,,0,,0,,0,,0,,230440,ACP de Fortaleza,1c,221100,ACP de Teresina,2a,0,,,0,,,,,,,,,"MULTILINESTRING ((-42.89538728801315 -4.166378089791786, -42.802387029351166 -5.089385063318386))"
RedeUrbanaSintese_Regic2007.2697,2697,220630,Miguel Leão,5,Centro Local,não,221100,ACP de Teresina,2a,Capital Regional A,,,0,,230440,ACP de Fortaleza,221100,ACP de Teresina,0,,0,,0,,0,,0,,0,,230440,ACP de Fortaleza,1c,221100,ACP de Teresina,2a,0,,,0,,,,,,,,,"MULTILINESTRING ((-42.739386886689374 -5.681389495805539, -42.802387029351166 -5.089385063318386))"
RedeUrbanaSintese_Regic2007.2698,2698,220640,Monsenhor Gil,5,Centro Local,não,221100,ACP de Teresina,2a,Capital Regional A,,,0,,230440,ACP de Fortaleza,221100,ACP de Teresina,0,,0,,0,,0,,0,,0,,230440,ACP de Fortaleza,1c,221100,ACP de Teresina,2a,0,,,0,,,,,,,,,"MULTILINESTRING ((-42.60838573346936 -5.564388716737769, -42.802387029351166 -5.089385063318386))"
RedeUrbanaSintese_Regic2007.2699,2699,220700,Oeiras,4a,Centro de Zona A,não,221100,ACP de Teresina,2a,Capital Regional A,,,0,,230440,ACP de Fortaleza,221100,ACP de Teresina,0,,0,,0,,0,,0,,0,,230440,ACP de Fortaleza,1c,221100,ACP de Teresina,2a,0,,,0,,,,,,,,,"MULTILINESTRING ((-42.13138286649133 -7.025399815370848, -42.802387029351166 -5.089385063318386))"
RedeUrbanaSintese_Regic2007.2700,2700,220710,Olho d'Água do Piauí,5,Centro Local,não,221100,ACP de Teresina,2a,Capital Regional A,,,0,,230440,ACP de Fortaleza,221100,ACP de Teresina,0,,0,,0,,0,,0,,0,,230440,ACP de Fortaleza,1c,221100,ACP de Teresina,2a,0,,,0,,,,,,,,,"MULTILINESTRING ((-42.57538564694065 -5.84139078897982, -42.802387029351166 -5.089385063318386))"
RedeUrbanaSintese_Regic2007.2701,2701,251300,Salgadinho,5,Centro Local,não,251080,Patos,3a,Centro Subregional A,,,0,,261160,ACP de Recife,250750,ACP de João Pessoa,250400,ACP de Campina Grande,0,,251080,Patos,0,,0,,0,,261160,ACP de Recife,1c,250750,ACP de João Pessoa,2a,250400,ACP de Campina Grande,2b,251080,Patos,3a,,,,,,,"MULTILINESTRING ((-36.84533747725437 -7.103404491804913, -37.280341273712146 -7.0244035559187585))"
RedeUrbanaSintese_Regic2007.2702,2702,220750,Palmeirais,5,Centro Local,não,221100,ACP de Teresina,2a,Capital Regional A,,,0,,230440,ACP de Fortaleza,221100,ACP de Teresina,0,,0,,0,,0,,0,,0,,230440,ACP de Fortaleza,1c,221100,ACP de Teresina,2a,0,,,0,,,,,,,,,"MULTILINESTRING ((-43.063389744904676 -5.978391455836599, -42.802387029351166 -5.089385063318386))"
RedeUrbanaSintese_Regic2007.2703,2703,220770,Parnaíba,3a,Centro Subregional,não,221100,ACP de Teresina,2a,Capital Regional A,,,0,,230440,ACP de Fortaleza,221100,ACP de Teresina,0,,0,,0,,0,,0,,0,,230440,ACP de Fortaleza,1c,221100,ACP de Teresina,2a,0,,,0,,,,,,,,,"MULTILINESTRING ((-41.77737756948545 -2.905368856653367, -42.802387029351166 -5.089385063318386))"
RedeUrbanaSintese_Regic2007.2704,2704,220775,Passagem Franca do Piauí,5,Centro Local,não,221100,ACP de Teresina,2a,Capital Regional A,,,0,,230440,ACP de Fortaleza,221100,ACP de Teresina,0,,0,,0,,0,,0,,0,,230440,ACP de Fortaleza,1c,221100,ACP de Teresina,2a,0,,,0,,,,,,,,,"MULTILINESTRING ((-42.44038454619261 -5.8583910074453955, -42.802387029351166 -5.089385063318386))"
RedeUrbanaSintese_Regic2007.2705,2705,220779,Pau D'arco do Piauí,5,Centro Local,não,221100,ACP de Teresina,2a,Capital Regional A,,,0,,230440,ACP de Fortaleza,221100,ACP de Teresina,0,,0,,0,,0,,0,,0,,230440,ACP de Fortaleza,1c,221100,ACP de Teresina,2a,0,,,0,,,,,,,,,"MULTILINESTRING ((-42.39438377979617 -5.261386595644324, -42.802387029351166 -5.089385063318386))"
RedeUrbanaSintese_Regic2007.2706,2706,220790,Pedro II,4b,Centro de Zona B,não,221100,ACP de Teresina,2a,Capital Regional A,,,0,,230440,ACP de Fortaleza,221100,ACP de Teresina,0,,0,,0,,0,,0,,0,,230440,ACP de Fortaleza,1c,221100,ACP de Teresina,2a,0,,,0,,,,,,,,,"MULTILINESTRING ((-41.45937556070214 -4.425380781034415, -42.802387029351166 -5.089385063318386))"
RedeUrbanaSintese_Regic2007.2707,2707,220800,Picos,3a,Centro Subregional,não,221100,ACP de Teresina,2a,Capital Regional A,,,0,,230440,ACP de Fortaleza,221100,ACP de Teresina,0,,0,,0,,0,,0,,0,,230440,ACP de Fortaleza,1c,221100,ACP de Teresina,2a,0,,,0,,,,,,,,,"MULTILINESTRING ((-41.467377370972926 -7.077400737169635, -42.802387029351166 -5.089385063318386))"
RedeUrbanaSintese_Regic2007.2708,2708,220840,Piripiri,4a,Centro de Zona A,não,221100,ACP de Teresina,2a,Capital Regional A,,,0,,230440,ACP de Fortaleza,221100,ACP de Teresina,0,,0,,0,,0,,0,,0,,230440,ACP de Fortaleza,1c,221100,ACP de Teresina,2a,0,,,0,,,,,,,,,"MULTILINESTRING ((-41.7773781315059 -4.273379454976873, -42.802387029351166 -5.089385063318386))"
RedeUrbanaSintese_Regic2007.2709,2709,220860,Prata do Piauí,5,Centro Local,não,221100,ACP de Teresina,2a,Capital Regional A,,,0,,230440,ACP de Fortaleza,221100,ACP de Teresina,0,,0,,0,,0,,0,,0,,230440,ACP de Fortaleza,1c,221100,ACP de Teresina,2a,0,,,0,,,,,,,,,"MULTILINESTRING ((-42.20738249442372 -5.667389746059691, -42.802387029351166 -5.089385063318386))"
RedeUrbanaSintese_Regic2007.2710,2710,220880,Regeneração,5,Centro Local,não,221100,ACP de Teresina,2a,Capital Regional A,,,0,,230440,ACP de Fortaleza,221100,ACP de Teresina,0,,0,,0,,0,,0,,0,,230440,ACP de Fortaleza,1c,221100,ACP de Teresina,2a,0,,,0,,,,,,,,,"MULTILINESTRING ((-42.68838685771224 -6.238393629565866, -42.802387029351166 -5.089385063318386))"
RedeUrbanaSintese_Regic2007.2711,2711,220915,Santa Cruz dos Milagres,5,Centro Local,não,221100,ACP de Teresina,2a,Capital Regional A,,,0,,230440,ACP de Fortaleza,221100,ACP de Teresina,0,,0,,0,,0,,0,,0,,230440,ACP de Fortaleza,1c,221100,ACP de Teresina,2a,0,,,0,,,,,,,,,"MULTILINESTRING ((-41.956380504850344 -5.8043909351690255, -42.802387029351166 -5.089385063318386))"
RedeUrbanaSintese_Regic2007.2712,2712,251340,Santa Luzia,4b,Centro de Zona B,não,251080,Patos,3a,Centro Subregional A,,,0,,261160,ACP de Recife,250750,ACP de João Pessoa,250400,ACP de Campina Grande,0,,251080,Patos,0,,0,,0,,261160,ACP de Recife,1c,250750,ACP de João Pessoa,2a,250400,ACP de Campina Grande,2b,251080,Patos,3a,,,,,,,"MULTILINESTRING ((-36.91933796876907 -6.8724026203310755, -37.280341273712146 -7.0244035559187585))"
RedeUrbanaSintese_Regic2007.2713,2713,220960,São Félix do Piauí,5,Centro Local,não,221100,ACP de Teresina,2a,Capital Regional A,,,0,,230440,ACP de Fortaleza,221100,ACP de Teresina,0,,0,,0,,0,,0,,0,,230440,ACP de Fortaleza,1c,221100,ACP de Teresina,2a,0,,,0,,,,,,,,,"MULTILINESTRING ((-42.11438190330346 -5.933391788111755, -42.802387029351166 -5.089385063318386))"
RedeUrbanaSintese_Regic2007.2714,2714,220980,São Gonçalo do Piauí,5,Centro Local,não,221100,ACP de Teresina,2a,Capital Regional A,,,0,,230440,ACP de Fortaleza,221100,ACP de Teresina,0,,0,,0,,0,,0,,0,,230440,ACP de Fortaleza,1c,221100,ACP de Teresina,2a,0,,,0,,,,,,,,,"MULTILINESTRING ((-42.70338680508811 -5.993391820981786, -42.802387029351166 -5.089385063318386))"
RedeUrbanaSintese_Regic2007.2715,2715,221000,São João do Piauí,4b,Centro de Zona B,não,221100,ACP de Teresina,2a,Capital Regional A,,,0,,230440,ACP de Fortaleza,221100,ACP de Teresina,0,,0,,0,,0,,0,,0,,230440,ACP de Fortaleza,1c,221100,ACP de Teresina,2a,0,,,0,,,,,,,,,"MULTILINESTRING ((-42.247385028267445 -8.35840931604028, -42.802387029351166 -5.089385063318386))"
RedeUrbanaSintese_Regic2007.2716,2716,221038,São Miguel da Baixa Grande,5,Centro Local,não,221100,ACP de Teresina,2a,Capital Regional A,,,0,,230440,ACP de Fortaleza,221100,ACP de Teresina,0,,0,,0,,0,,0,,0,,230440,ACP de Fortaleza,1c,221100,ACP de Teresina,2a,0,,,0,,,,,,,,,"MULTILINESTRING ((-42.186382452248246 -5.864391225769545, -42.802387029351166 -5.089385063318386))"
RedeUrbanaSintese_Regic2007.2717,2717,221050,São Pedro do Piauí,5,Centro Local,não,221100,ACP de Teresina,2a,Capital Regional A,,,0,,230440,ACP de Fortaleza,221100,ACP de Teresina,0,,0,,0,,0,,0,,0,,230440,ACP de Fortaleza,1c,221100,ACP de Teresina,2a,0,,,0,,,,,,,,,"MULTILINESTRING ((-42.71938689164156 -5.929391338906827, -42.802387029351166 -5.089385063318386))"
RedeUrbanaSintese_Regic2007.2718,2718,221060,São Raimundo Nonato,3b,Centro Subregional,não,221100,ACP de Teresina,2a,Capital Regional A,,,0,,230440,ACP de Fortaleza,221100,ACP de Teresina,0,,0,,0,,0,,0,,0,,230440,ACP de Fortaleza,1c,221100,ACP de Teresina,2a,0,,,0,,,,,,,,,"MULTILINESTRING ((-42.69938945170849 -9.015413486504496, -42.802387029351166 -5.089385063318386))"
RedeUrbanaSintese_Regic2007.2719,2719,221080,Simplício Mendes,4b,Centro de Zona B,não,221100,ACP de Teresina,2a,Capital Regional A,,,0,,230440,ACP de Fortaleza,221100,ACP de Teresina,0,,0,,0,,0,,0,,0,,230440,ACP de Fortaleza,1c,221100,ACP de Teresina,2a,0,,,0,,,,,,,,,"MULTILINESTRING ((-41.91038174482467 -7.85440602128035, -42.802387029351166 -5.089385063318386))"
RedeUrbanaSintese_Regic2007.2720,2720,221110,União,4b,Centro de Zona B,não,221100,ACP de Teresina,2a,Capital Regional A,,,0,,230440,ACP de Fortaleza,221100,ACP de Teresina,0,,0,,0,,0,,0,,0,,230440,ACP de Fortaleza,1c,221100,ACP de Teresina,2a,0,,,0,,,,,,,,,"MULTILINESTRING ((-42.86438725079844 -4.586381266947851, -42.802387029351166 -5.089385063318386))"
RedeUrbanaSintese_Regic2007.2721,2721,221130,Valença do Piauí,4b,Centro de Zona B,não,221100,ACP de Teresina,2a,Capital Regional A,,,0,,230440,ACP de Fortaleza,221100,ACP de Teresina,0,,0,,0,,0,,0,,0,,230440,ACP de Fortaleza,1c,221100,ACP de Teresina,2a,0,,,0,,,,,,,,,"MULTILINESTRING ((-41.74637918405432 -6.408395576965847, -42.802387029351166 -5.089385063318386))"
RedeUrbanaSintese_Regic2007.2722,2722,221140,Várzea Grande,5,Centro Local,não,221100,ACP de Teresina,2a,Capital Regional A,,,0,,230440,ACP de Fortaleza,221100,ACP de Teresina,0,,0,,0,,0,,0,,0,,230440,ACP de Fortaleza,1c,221100,ACP de Teresina,2a,0,,,0,,,,,,,,,"MULTILINESTRING ((-42.246383440210664 -6.5453962123322444, -42.802387029351166 -5.089385063318386))"
RedeUrbanaSintese_Regic2007.2723,2723,251380,Santa Teresinha,5,Centro Local,não,251080,Patos,3a,Centro Subregional A,,,0,,261160,ACP de Recife,250750,ACP de João Pessoa,250400,ACP de Campina Grande,0,,251080,Patos,0,,0,,0,,261160,ACP de Recife,1c,250750,ACP de João Pessoa,2a,250400,ACP de Campina Grande,2b,251080,Patos,3a,,,,,,,"MULTILINESTRING ((-37.452342860524276 -7.116404148408285, -37.280341273712146 -7.0244035559187585))"
RedeUrbanaSintese_Regic2007.2724,2724,230425,Cruz,4b,Centro de Zona B,não,230020,Acaraú,4a,Centro de Zona A,,,0,,230440,ACP de Fortaleza,0,,0,,0,,0,,0,,230020,Acaraú,0,,230440,ACP de Fortaleza,1c,230020,Acaraú,4a,0,,,0,,,,,,,,,"MULTILINESTRING ((-40.17236412033237 -2.9183694904021102, -40.12036367015838 -2.8863692509181647))"
RedeUrbanaSintese_Regic2007.2725,2725,230655,Itarema,5,Centro Local,não,230020,Acaraú,4a,Centro de Zona A,,,0,,230440,ACP de Fortaleza,0,,0,,0,,0,,0,,230020,Acaraú,0,,230440,ACP de Fortaleza,1c,230020,Acaraú,4a,0,,,0,,,,,,,,,"MULTILINESTRING ((-39.9153619408837 -2.920369590286548, -40.12036367015838 -2.8863692509181647))"
RedeUrbanaSintese_Regic2007.2726,2726,230445,Fortim,5,Centro Local,não,230110,Aracati,4a,Centro de Zona A,,,0,,230440,ACP de Fortaleza,0,,0,,0,,0,,0,,230110,Aracati,0,,230440,ACP de Fortaleza,1c,230110,Aracati,4a,0,,,0,,,,,,,,,"MULTILINESTRING ((-37.79734428254242 -4.452382781374627, -37.77034409770251 -4.562383683286818))"
RedeUrbanaSintese_Regic2007.2727,2727,230620,Itaiçaba,5,Centro Local,não,230110,Aracati,4a,Centro de Zona A,,,0,,230440,ACP de Fortaleza,0,,0,,0,,0,,0,,230110,Aracati,0,,230440,ACP de Fortaleza,1c,230110,Aracati,4a,0,,,0,,,,,,,,,"MULTILINESTRING ((-37.82234460669924 -4.674384561207115, -37.77034409770251 -4.562383683286818))"
RedeUrbanaSintese_Regic2007.2728,2728,230700,Jaguaruana,5,Centro Local,não,230110,Aracati,4a,Centro de Zona A,,,0,,230440,ACP de Fortaleza,0,,0,,0,,0,,0,,230110,Aracati,0,,230440,ACP de Fortaleza,1c,230110,Aracati,4a,0,,,0,,,,,,,,,"MULTILINESTRING ((-37.781344327153356 -4.834385869283659, -37.77034409770251 -4.562383683286818))"
RedeUrbanaSintese_Regic2007.2729,2729,230240,Boa Viagem,5,Centro Local,não,230280,Canindé,4a,Centro de Zona A,,,0,,230440,ACP de Fortaleza,0,,0,,0,,0,,0,,230280,Canindé,0,,230440,ACP de Fortaleza,1c,230280,Canindé,4a,0,,,0,,,,,,,,,"MULTILINESTRING ((-39.73236135493117 -5.128387151591786, -39.312357361554035 -4.359381322030444))"
RedeUrbanaSintese_Regic2007.2730,2730,230300,Caridade,5,Centro Local,não,230280,Canindé,4a,Centro de Zona A,,,0,,230440,ACP de Fortaleza,0,,0,,0,,0,,0,,230280,Canindé,0,,230440,ACP de Fortaleza,1c,230280,Canindé,4a,0,,,0,,,,,,,,,"MULTILINESTRING ((-39.19335628100804 -4.23238036775739, -39.312357361554035 -4.359381322030444))"
